admin_code;not_null;ipc_1;ipc_2;ipc_3;ipc_4;ipc_5;ipc_2_plus;ipc_3_plus;ipc_4_plus;ipc_1_pct;ipc_2_pct;ipc_3_pct;ipc_4_pct;ipc_5_pct;ipc_2_plus_pct;ipc_3_plus_pct;ipc_4_plus_pct
3355;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3356;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3357;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3358;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3359;24;23;1;;;;1;0;0;0.958333333;0.041666667;0;0;0;0.041666667;0;0
3360;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3361;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3362;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3363;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3364;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3365;24;23;1;;;;1;0;0;0.958333333;0.041666667;0;0;0;0.041666667;0;0
3366;24;23;1;;;;1;0;0;0.958333333;0.041666667;0;0;0;0.041666667;0;0
3367;24;23;1;;;;1;0;0;0.958333333;0.041666667;0;0;0;0.041666667;0;0
3368;24;23;1;;;;1;0;0;0.958333333;0.041666667;0;0;0;0.041666667;0;0
3369;24;23;1;;;;1;0;0;0.958333333;0.041666667;0;0;0;0.041666667;0;0
3370;24;23;1;;;;1;0;0;0.958333333;0.041666667;0;0;0;0.041666667;0;0
3371;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3372;24;23;1;;;;1;0;0;0.958333333;0.041666667;0;0;0;0.041666667;0;0
3373;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3374;24;23;1;;;;1;0;0;0.958333333;0.041666667;0;0;0;0.041666667;0;0
3375;24;18;6;;;;6;0;0;0.75;0.25;0;0;0;0.25;0;0
3376;24;18;6;;;;6;0;0;0.75;0.25;0;0;0;0.25;0;0
3377;24;18;6;;;;6;0;0;0.75;0.25;0;0;0;0.25;0;0
3378;24;18;6;;;;6;0;0;0.75;0.25;0;0;0;0.25;0;0
3379;24;23;1;;;;1;0;0;0.958333333;0.041666667;0;0;0;0.041666667;0;0
3380;24;18;6;;;;6;0;0;0.75;0.25;0;0;0;0.25;0;0
3381;24;18;6;;;;6;0;0;0.75;0.25;0;0;0;0.25;0;0
3382;24;18;6;;;;6;0;0;0.75;0.25;0;0;0;0.25;0;0
3383;24;18;6;;;;6;0;0;0.75;0.25;0;0;0;0.25;0;0
3384;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3385;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3386;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3387;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3388;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3389;24;5;13;6;;;19;6;0;0.208333333;0.541666667;0.25;0;0;0.791666667;0.25;0
3390;24;8;8;8;;;16;8;0;0.333333333;0.333333333;0.333333333;0;0;0.666666667;0.333333333;0
3391;24;8;7;9;;;16;9;0;0.333333333;0.291666667;0.375;0;0;0.666666667;0.375;0
3392;24;18;5;1;;;6;1;0;0.75;0.208333333;0.041666667;0;0;0.25;0.041666667;0
3393;24;9;9;6;;;15;6;0;0.375;0.375;0.25;0;0;0.625;0.25;0
3394;24;19;5;;;;5;0;0;0.791666667;0.208333333;0;0;0;0.208333333;0;0
3395;24;11;8;5;;;13;5;0;0.458333333;0.333333333;0.208333333;0;0;0.541666667;0.208333333;0
3396;24;9;13;2;;;15;2;0;0.375;0.541666667;0.083333333;0;0;0.625;0.083333333;0
3397;24;10;12;2;;;14;2;0;0.416666667;0.5;0.083333333;0;0;0.583333333;0.083333333;0
3398;24;;7;17;;;24;17;0;0;0.291666667;0.708333333;0;0;1;0.708333333;0
3399;24;;12;12;;;24;12;0;0;0.5;0.5;0;0;1;0.5;0
3400;24;2;11;11;;;22;11;0;0.083333333;0.458333333;0.458333333;0;0;0.916666667;0.458333333;0
3401;24;;13;10;1;;24;11;1;0;0.541666667;0.416666667;0.041666667;0;1;0.458333333;0.041666667
3402;24;;12;11;1;;24;12;1;0;0.5;0.458333333;0.041666667;0;1;0.5;0.041666667
3403;24;;10;14;;;24;14;0;0;0.416666667;0.583333333;0;0;1;0.583333333;0
3404;24;;10;12;2;;24;14;2;0;0.416666667;0.5;0.083333333;0;1;0.583333333;0.083333333
3405;24;;16;7;1;;24;8;1;0;0.666666667;0.291666667;0.041666667;0;1;0.333333333;0.041666667
3406;24;2;13;9;;;22;9;0;0.083333333;0.541666667;0.375;0;0;0.916666667;0.375;0
3407;24;;10;14;;;24;14;0;0;0.416666667;0.583333333;0;0;1;0.583333333;0
3408;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3409;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3410;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3411;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3412;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3413;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3414;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3415;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3416;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3417;24;23;1;;;;1;0;0;0.958333333;0.041666667;0;0;0;0.041666667;0;0
3418;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3419;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3420;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3421;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3422;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3423;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3424;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3425;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3426;24;22;2;;;;2;0;0;0.916666667;0.083333333;0;0;0;0.083333333;0;0
3427;24;23;1;;;;1;0;0;0.958333333;0.041666667;0;0;0;0.041666667;0;0
3428;24;23;1;;;;1;0;0;0.958333333;0.041666667;0;0;0;0.041666667;0;0
3429;24;23;1;;;;1;0;0;0.958333333;0.041666667;0;0;0;0.041666667;0;0
3430;24;23;1;;;;1;0;0;0.958333333;0.041666667;0;0;0;0.041666667;0;0
3431;24;8;12;4;;;16;4;0;0.333333333;0.5;0.166666667;0;0;0.666666667;0.166666667;0
3432;24;11;12;1;;;13;1;0;0.458333333;0.5;0.041666667;0;0;0.541666667;0.041666667;0
3433;24;11;12;1;;;13;1;0;0.458333333;0.5;0.041666667;0;0;0.541666667;0.041666667;0
3434;24;11;12;1;;;13;1;0;0.458333333;0.5;0.041666667;0;0;0.541666667;0.041666667;0
3435;24;16;7;1;;;8;1;0;0.666666667;0.291666667;0.041666667;0;0;0.333333333;0.041666667;0
3436;24;9;11;4;;;15;4;0;0.375;0.458333333;0.166666667;0;0;0.625;0.166666667;0
3437;24;9;12;3;;;15;3;0;0.375;0.5;0.125;0;0;0.625;0.125;0
3438;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3439;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3440;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3441;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3442;24;22;2;;;;2;0;0;0.916666667;0.083333333;0;0;0;0.083333333;0;0
3443;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3444;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3445;24;22;2;;;;2;0;0;0.916666667;0.083333333;0;0;0;0.083333333;0;0
3446;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3447;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3448;24;19;5;;;;5;0;0;0.791666667;0.208333333;0;0;0;0.208333333;0;0
3449;24;19;4;1;;;5;1;0;0.791666667;0.166666667;0.041666667;0;0;0.208333333;0.041666667;0
3450;24;19;5;;;;5;0;0;0.791666667;0.208333333;0;0;0;0.208333333;0;0
3451;24;17;6;1;;;7;1;0;0.708333333;0.25;0.041666667;0;0;0.291666667;0.041666667;0
3452;24;17;6;1;;;7;1;0;0.708333333;0.25;0.041666667;0;0;0.291666667;0.041666667;0
3453;24;;11;12;1;;24;13;1;0;0.458333333;0.5;0.041666667;0;1;0.541666667;0.041666667
3454;24;;11;13;;;24;13;0;0;0.458333333;0.541666667;0;0;1;0.541666667;0
3455;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3456;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3457;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3458;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3459;24;22;2;;;;2;0;0;0.916666667;0.083333333;0;0;0;0.083333333;0;0
3460;24;22;2;;;;2;0;0;0.916666667;0.083333333;0;0;0;0.083333333;0;0
3461;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3462;24;22;2;;;;2;0;0;0.916666667;0.083333333;0;0;0;0.083333333;0;0
3463;24;22;2;;;;2;0;0;0.916666667;0.083333333;0;0;0;0.083333333;0;0
3464;24;22;2;;;;2;0;0;0.916666667;0.083333333;0;0;0;0.083333333;0;0
3465;24;22;2;;;;2;0;0;0.916666667;0.083333333;0;0;0;0.083333333;0;0
3466;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3467;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3468;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3469;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3470;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3471;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3472;24;24;;;;;0;0;0;1;0;0;0;0;0;0;0
3473;28;22;6;;;;6;0;0;0.785714286;0.214285714;0;0;0;0.214285714;0;0
3474;28;12;2;14;;;16;14;0;0.428571429;0.071428571;0.5;0;0;0.571428571;0.5;0
3475;28;12;2;14;;;16;14;0;0.428571429;0.071428571;0.5;0;0;0.571428571;0.5;0
3476;28;23;5;;;;5;0;0;0.821428571;0.178571429;0;0;0;0.178571429;0;0
3477;28;20;6;2;;;8;2;0;0.714285714;0.214285714;0.071428571;0;0;0.285714286;0.071428571;0
3478;28;9;5;14;;;19;14;0;0.321428571;0.178571429;0.5;0;0;0.678571429;0.5;0
3479;28;13;1;14;;;15;14;0;0.464285714;0.035714286;0.5;0;0;0.535714286;0.5;0
3480;28;22;6;;;;6;0;0;0.785714286;0.214285714;0;0;0;0.214285714;0;0
3481;28;22;6;;;;6;0;0;0.785714286;0.214285714;0;0;0;0.214285714;0;0
3482;28;1;22;5;;;27;5;0;0.035714286;0.785714286;0.178571429;0;0;0.964285714;0.178571429;0
3483;28;24;4;;;;4;0;0;0.857142857;0.142857143;0;0;0;0.142857143;0;0
3484;28;24;4;;;;4;0;0;0.857142857;0.142857143;0;0;0;0.142857143;0;0
3485;28;24;4;;;;4;0;0;0.857142857;0.142857143;0;0;0;0.142857143;0;0
3486;28;1;22;5;;;27;5;0;0.035714286;0.785714286;0.178571429;0;0;0.964285714;0.178571429;0
3487;28;23;5;;;;5;0;0;0.821428571;0.178571429;0;0;0;0.178571429;0;0
3488;28;20;6;2;;;8;2;0;0.714285714;0.214285714;0.071428571;0;0;0.285714286;0.071428571;0
3489;28;2;25;1;;;26;1;0;0.071428571;0.892857143;0.035714286;0;0;0.928571429;0.035714286;0
3490;28;21;7;;;;7;0;0;0.75;0.25;0;0;0;0.25;0;0
3491;28;23;5;;;;5;0;0;0.821428571;0.178571429;0;0;0;0.178571429;0;0
3492;28;25;3;;;;3;0;0;0.892857143;0.107142857;0;0;0;0.107142857;0;0
3493;28;2;25;1;;;26;1;0;0.071428571;0.892857143;0.035714286;0;0;0.928571429;0.035714286;0
3494;28;22;6;;;;6;0;0;0.785714286;0.214285714;0;0;0;0.214285714;0;0
3495;28;25;3;;;;3;0;0;0.892857143;0.107142857;0;0;0;0.107142857;0;0
3496;28;1;21;6;;;27;6;0;0.035714286;0.75;0.214285714;0;0;0.964285714;0.214285714;0
3497;28;9;5;14;;;19;14;0;0.321428571;0.178571429;0.5;0;0;0.678571429;0.5;0
3498;28;21;7;;;;7;0;0;0.75;0.25;0;0;0;0.25;0;0
3499;28;26;2;;;;2;0;0;0.928571429;0.071428571;0;0;0;0.071428571;0;0
3500;28;22;6;;;;6;0;0;0.785714286;0.214285714;0;0;0;0.214285714;0;0
3501;28;16;12;;;;12;0;0;0.571428571;0.428571429;0;0;0;0.428571429;0;0
3502;28;13;2;13;;;15;13;0;0.464285714;0.071428571;0.464285714;0;0;0.535714286;0.464285714;0
3503;28;22;6;;;;6;0;0;0.785714286;0.214285714;0;0;0;0.214285714;0;0
3504;28;14;12;2;;;14;2;0;0.5;0.428571429;0.071428571;0;0;0.5;0.071428571;0
3505;28;13;4;11;;;15;11;0;0.464285714;0.142857143;0.392857143;0;0;0.535714286;0.392857143;0
3506;28;22;6;;;;6;0;0;0.785714286;0.214285714;0;0;0;0.214285714;0;0
3507;28;26;2;;;;2;0;0;0.928571429;0.071428571;0;0;0;0.071428571;0;0
3508;28;26;2;;;;2;0;0;0.928571429;0.071428571;0;0;0;0.071428571;0;0
3509;28;26;2;;;;2;0;0;0.928571429;0.071428571;0;0;0;0.071428571;0;0
3510;28;26;2;;;;2;0;0;0.928571429;0.071428571;0;0;0;0.071428571;0;0
3511;28;26;2;;;;2;0;0;0.928571429;0.071428571;0;0;0;0.071428571;0;0
3512;28;25;3;;;;3;0;0;0.892857143;0.107142857;0;0;0;0.107142857;0;0
3513;28;26;2;;;;2;0;0;0.928571429;0.071428571;0;0;0;0.071428571;0;0
3514;28;26;2;;;;2;0;0;0.928571429;0.071428571;0;0;0;0.071428571;0;0
3515;28;26;2;;;;2;0;0;0.928571429;0.071428571;0;0;0;0.071428571;0;0
3516;28;26;2;;;;2;0;0;0.928571429;0.071428571;0;0;0;0.071428571;0;0
3517;28;26;2;;;;2;0;0;0.928571429;0.071428571;0;0;0;0.071428571;0;0
3518;28;26;2;;;;2;0;0;0.928571429;0.071428571;0;0;0;0.071428571;0;0
3519;28;25;3;;;;3;0;0;0.892857143;0.107142857;0;0;0;0.107142857;0;0
3520;28;;21;7;;;28;7;0;0;0.75;0.25;0;0;1;0.25;0
3521;28;19;4;5;;;9;5;0;0.678571429;0.142857143;0.178571429;0;0;0.321428571;0.178571429;0
3522;28;26;2;;;;2;0;0;0.928571429;0.071428571;0;0;0;0.071428571;0;0
3523;28;26;2;;;;2;0;0;0.928571429;0.071428571;0;0;0;0.071428571;0;0
3524;28;26;2;;;;2;0;0;0.928571429;0.071428571;0;0;0;0.071428571;0;0
3525;28;26;2;;;;2;0;0;0.928571429;0.071428571;0;0;0;0.071428571;0;0
3526;28;27;1;;;;1;0;0;0.964285714;0.035714286;0;0;0;0.035714286;0;0
3527;28;27;1;;;;1;0;0;0.964285714;0.035714286;0;0;0;0.035714286;0;0
3528;28;28;;;;;0;0;0;1;0;0;0;0;0;0;0
3529;28;27;1;;;;1;0;0;0.964285714;0.035714286;0;0;0;0.035714286;0;0
3530;28;27;1;;;;1;0;0;0.964285714;0.035714286;0;0;0;0.035714286;0;0
3531;28;27;1;;;;1;0;0;0.964285714;0.035714286;0;0;0;0.035714286;0;0
3532;28;27;1;;;;1;0;0;0.964285714;0.035714286;0;0;0;0.035714286;0;0
3533;28;27;1;;;;1;0;0;0.964285714;0.035714286;0;0;0;0.035714286;0;0
3534;28;;21;7;;;28;7;0;0;0.75;0.25;0;0;1;0.25;0
3535;28;;21;7;;;28;7;0;0;0.75;0.25;0;0;1;0.25;0
3536;28;1;21;6;;;27;6;0;0.035714286;0.75;0.214285714;0;0;0.964285714;0.214285714;0
3537;28;;21;7;;;28;7;0;0;0.75;0.25;0;0;1;0.25;0
3538;28;;21;7;;;28;7;0;0;0.75;0.25;0;0;1;0.25;0
3539;28;27;1;;;;1;0;0;0.964285714;0.035714286;0;0;0;0.035714286;0;0
3540;28;27;1;;;;1;0;0;0.964285714;0.035714286;0;0;0;0.035714286;0;0
3541;28;27;1;;;;1;0;0;0.964285714;0.035714286;0;0;0;0.035714286;0;0
3542;28;20;2;6;;;8;6;0;0.714285714;0.071428571;0.214285714;0;0;0.285714286;0.214285714;0
3543;28;27;1;;;;1;0;0;0.964285714;0.035714286;0;0;0;0.035714286;0;0
3544;28;26;2;;;;2;0;0;0.928571429;0.071428571;0;0;0;0.071428571;0;0
3545;28;26;2;;;;2;0;0;0.928571429;0.071428571;0;0;0;0.071428571;0;0
3546;28;27;1;;;;1;0;0;0.964285714;0.035714286;0;0;0;0.035714286;0;0
3547;28;26;2;;;;2;0;0;0.928571429;0.071428571;0;0;0;0.071428571;0;0
3548;28;23;5;;;;5;0;0;0.821428571;0.178571429;0;0;0;0.178571429;0;0
3549;28;23;5;;;;5;0;0;0.821428571;0.178571429;0;0;0;0.178571429;0;0
3550;28;23;5;;;;5;0;0;0.821428571;0.178571429;0;0;0;0.178571429;0;0
3551;28;23;5;;;;5;0;0;0.821428571;0.178571429;0;0;0;0.178571429;0;0
3552;28;23;5;;;;5;0;0;0.821428571;0.178571429;0;0;0;0.178571429;0;0
3553;28;20;7;1;;;8;1;0;0.714285714;0.25;0.035714286;0;0;0.285714286;0.035714286;0
3554;28;24;4;;;;4;0;0;0.857142857;0.142857143;0;0;0;0.142857143;0;0
3555;28;20;1;7;;;8;7;0;0.714285714;0.035714286;0.25;0;0;0.285714286;0.25;0
3556;28;23;5;;;;5;0;0;0.821428571;0.178571429;0;0;0;0.178571429;0;0
3557;28;24;4;;;;4;0;0;0.857142857;0.142857143;0;0;0;0.142857143;0;0
3558;28;23;5;;;;5;0;0;0.821428571;0.178571429;0;0;0;0.178571429;0;0
3559;28;27;1;;;;1;0;0;0.964285714;0.035714286;0;0;0;0.035714286;0;0
3560;28;23;5;;;;5;0;0;0.821428571;0.178571429;0;0;0;0.178571429;0;0
3561;28;23;5;;;;5;0;0;0.821428571;0.178571429;0;0;0;0.178571429;0;0
3562;28;16;1;11;;;12;11;0;0.571428571;0.035714286;0.392857143;0;0;0.428571429;0.392857143;0
3563;28;26;2;;;;2;0;0;0.928571429;0.071428571;0;0;0;0.071428571;0;0
3564;28;27;1;;;;1;0;0;0.964285714;0.035714286;0;0;0;0.035714286;0;0
3565;28;1;22;5;;;27;5;0;0.035714286;0.785714286;0.178571429;0;0;0.964285714;0.178571429;0
3566;28;25;3;;;;3;0;0;0.892857143;0.107142857;0;0;0;0.107142857;0;0
3567;28;23;5;;;;5;0;0;0.821428571;0.178571429;0;0;0;0.178571429;0;0
3568;28;23;5;;;;5;0;0;0.821428571;0.178571429;0;0;0;0.178571429;0;0
3569;28;1;22;5;;;27;5;0;0.035714286;0.785714286;0.178571429;0;0;0.964285714;0.178571429;0
3570;28;27;1;;;;1;0;0;0.964285714;0.035714286;0;0;0;0.035714286;0;0
3571;28;23;5;;;;5;0;0;0.821428571;0.178571429;0;0;0;0.178571429;0;0
3572;28;25;3;;;;3;0;0;0.892857143;0.107142857;0;0;0;0.107142857;0;0
3573;28;23;5;;;;5;0;0;0.821428571;0.178571429;0;0;0;0.178571429;0;0
3574;28;26;2;;;;2;0;0;0.928571429;0.071428571;0;0;0;0.071428571;0;0
3575;28;23;5;;;;5;0;0;0.821428571;0.178571429;0;0;0;0.178571429;0;0
3576;28;26;2;;;;2;0;0;0.928571429;0.071428571;0;0;0;0.071428571;0;0
3577;28;26;2;;;;2;0;0;0.928571429;0.071428571;0;0;0;0.071428571;0;0
3578;28;20;2;6;;;8;6;0;0.714285714;0.071428571;0.214285714;0;0;0.285714286;0.214285714;0
3579;28;3;24;1;;;25;1;0;0.107142857;0.857142857;0.035714286;0;0;0.892857143;0.035714286;0
3580;28;21;7;;;;7;0;0;0.75;0.25;0;0;0;0.25;0;0
3581;28;17;10;1;;;11;1;0;0.607142857;0.357142857;0.035714286;0;0;0.392857143;0.035714286;0
3582;28;25;3;;;;3;0;0;0.892857143;0.107142857;0;0;0;0.107142857;0;0
3583;28;25;3;;;;3;0;0;0.892857143;0.107142857;0;0;0;0.107142857;0;0
3584;28;25;3;;;;3;0;0;0.892857143;0.107142857;0;0;0;0.107142857;0;0
3585;28;25;3;;;;3;0;0;0.892857143;0.107142857;0;0;0;0.107142857;0;0
3586;28;24;4;;;;4;0;0;0.857142857;0.142857143;0;0;0;0.142857143;0;0
3587;28;24;4;;;;4;0;0;0.857142857;0.142857143;0;0;0;0.142857143;0;0
3588;28;18;9;1;;;10;1;0;0.642857143;0.321428571;0.035714286;0;0;0.357142857;0.035714286;0
3589;28;24;4;;;;4;0;0;0.857142857;0.142857143;0;0;0;0.142857143;0;0
3590;28;3;24;1;;;25;1;0;0.107142857;0.857142857;0.035714286;0;0;0.892857143;0.035714286;0
3591;28;25;3;;;;3;0;0;0.892857143;0.107142857;0;0;0;0.107142857;0;0
3592;28;21;7;;;;7;0;0;0.75;0.25;0;0;0;0.25;0;0
3593;28;25;3;;;;3;0;0;0.892857143;0.107142857;0;0;0;0.107142857;0;0
3594;28;12;7;9;;;16;9;0;0.428571429;0.25;0.321428571;0;0;0.571428571;0.321428571;0
3595;28;21;6;1;;;7;1;0;0.75;0.214285714;0.035714286;0;0;0.25;0.035714286;0
3596;28;21;7;;;;7;0;0;0.75;0.25;0;0;0;0.25;0;0
3597;28;25;3;;;;3;0;0;0.892857143;0.107142857;0;0;0;0.107142857;0;0
3598;28;18;3;7;;;10;7;0;0.642857143;0.107142857;0.25;0;0;0.357142857;0.25;0
3599;28;24;4;;;;4;0;0;0.857142857;0.142857143;0;0;0;0.142857143;0;0
3600;28;23;5;;;;5;0;0;0.821428571;0.178571429;0;0;0;0.178571429;0;0
3601;28;18;9;1;;;10;1;0;0.642857143;0.321428571;0.035714286;0;0;0.357142857;0.035714286;0
3602;28;16;5;7;;;12;7;0;0.571428571;0.178571429;0.25;0;0;0.428571429;0.25;0
3603;28;27;1;;;;1;0;0;0.964285714;0.035714286;0;0;0;0.035714286;0;0
3604;28;23;5;;;;5;0;0;0.821428571;0.178571429;0;0;0;0.178571429;0;0
3605;28;26;2;;;;2;0;0;0.928571429;0.071428571;0;0;0;0.071428571;0;0
3606;28;4;23;1;;;24;1;0;0.142857143;0.821428571;0.035714286;0;0;0.857142857;0.035714286;0
3607;28;27;1;;;;1;0;0;0.964285714;0.035714286;0;0;0;0.035714286;0;0
3608;28;4;23;1;;;24;1;0;0.142857143;0.821428571;0.035714286;0;0;0.857142857;0.035714286;0
3609;28;27;1;;;;1;0;0;0.964285714;0.035714286;0;0;0;0.035714286;0;0
3610;28;27;1;;;;1;0;0;0.964285714;0.035714286;0;0;0;0.035714286;0;0
3611;28;27;1;;;;1;0;0;0.964285714;0.035714286;0;0;0;0.035714286;0;0
3612;28;27;1;;;;1;0;0;0.964285714;0.035714286;0;0;0;0.035714286;0;0
3613;28;19;8;1;;;9;1;0;0.678571429;0.285714286;0.035714286;0;0;0.321428571;0.035714286;0
3614;28;27;1;;;;1;0;0;0.964285714;0.035714286;0;0;0;0.035714286;0;0
3615;28;27;1;;;;1;0;0;0.964285714;0.035714286;0;0;0;0.035714286;0;0
3616;28;27;1;;;;1;0;0;0.964285714;0.035714286;0;0;0;0.035714286;0;0
3617;28;19;8;1;;;9;1;0;0.678571429;0.285714286;0.035714286;0;0;0.321428571;0.035714286;0
3618;28;27;1;;;;1;0;0;0.964285714;0.035714286;0;0;0;0.035714286;0;0
3619;28;27;1;;;;1;0;0;0.964285714;0.035714286;0;0;0;0.035714286;0;0
3620;28;27;1;;;;1;0;0;0.964285714;0.035714286;0;0;0;0.035714286;0;0
3621;28;26;2;;;;2;0;0;0.928571429;0.071428571;0;0;0;0.071428571;0;0
3622;28;27;1;;;;1;0;0;0.964285714;0.035714286;0;0;0;0.035714286;0;0
3623;28;28;;;;;0;0;0;1;0;0;0;0;0;0;0
3624;28;27;1;;;;1;0;0;0.964285714;0.035714286;0;0;0;0.035714286;0;0
3625;28;27;1;;;;1;0;0;0.964285714;0.035714286;0;0;0;0.035714286;0;0
3626;28;15;12;1;;;13;1;0;0.535714286;0.428571429;0.035714286;0;0;0.464285714;0.035714286;0
3627;28;8;6;14;;;20;14;0;0.285714286;0.214285714;0.5;0;0;0.714285714;0.5;0
3628;28;20;8;;;;8;0;0;0.714285714;0.285714286;0;0;0;0.285714286;0;0
3629;28;22;6;;;;6;0;0;0.785714286;0.214285714;0;0;0;0.214285714;0;0
3630;28;8;6;14;;;20;14;0;0.285714286;0.214285714;0.5;0;0;0.714285714;0.5;0
3631;28;8;6;14;;;20;14;0;0.285714286;0.214285714;0.5;0;0;0.714285714;0.5;0
3632;28;17;10;1;;;11;1;0;0.607142857;0.357142857;0.035714286;0;0;0.392857143;0.035714286;0
3633;28;17;10;1;;;11;1;0;0.607142857;0.357142857;0.035714286;0;0;0.392857143;0.035714286;0
3634;28;1;21;6;;;27;6;0;0.035714286;0.75;0.214285714;0;0;0.964285714;0.214285714;0
3635;28;1;21;6;;;27;6;0;0.035714286;0.75;0.214285714;0;0;0.964285714;0.214285714;0
3636;28;17;10;1;;;11;1;0;0.607142857;0.357142857;0.035714286;0;0;0.392857143;0.035714286;0
3637;28;15;12;1;;;13;1;0;0.535714286;0.428571429;0.035714286;0;0;0.464285714;0.035714286;0
3638;28;18;9;1;;;10;1;0;0.642857143;0.321428571;0.035714286;0;0;0.357142857;0.035714286;0
3639;28;2;21;5;;;26;5;0;0.071428571;0.75;0.178571429;0;0;0.928571429;0.178571429;0
3640;28;2;23;3;;;26;3;0;0.071428571;0.821428571;0.107142857;0;0;0.928571429;0.107142857;0
3641;28;15;12;1;;;13;1;0;0.535714286;0.428571429;0.035714286;0;0;0.464285714;0.035714286;0
3642;28;20;8;;;;8;0;0;0.714285714;0.285714286;0;0;0;0.285714286;0;0
3643;28;2;23;3;;;26;3;0;0.071428571;0.821428571;0.107142857;0;0;0.928571429;0.107142857;0
3644;28;2;20;6;;;26;6;0;0.071428571;0.714285714;0.214285714;0;0;0.928571429;0.214285714;0
3645;28;2;20;6;;;26;6;0;0.071428571;0.714285714;0.214285714;0;0;0.928571429;0.214285714;0
3646;28;8;6;14;;;20;14;0;0.285714286;0.214285714;0.5;0;0;0.714285714;0.5;0
3647;28;13;14;1;;;15;1;0;0.464285714;0.5;0.035714286;0;0;0.535714286;0.035714286;0
3648;28;17;10;1;;;11;1;0;0.607142857;0.357142857;0.035714286;0;0;0.392857143;0.035714286;0
3649;28;8;8;12;;;20;12;0;0.285714286;0.285714286;0.428571429;0;0;0.714285714;0.428571429;0
3650;28;12;15;1;;;16;1;0;0.428571429;0.535714286;0.035714286;0;0;0.571428571;0.035714286;0
3651;28;20;8;;;;8;0;0;0.714285714;0.285714286;0;0;0;0.285714286;0;0
3652;28;8;6;14;;;20;14;0;0.285714286;0.214285714;0.5;0;0;0.714285714;0.5;0
3653;28;15;12;1;;;13;1;0;0.535714286;0.428571429;0.035714286;0;0;0.464285714;0.035714286;0
3654;28;8;8;12;;;20;12;0;0.285714286;0.285714286;0.428571429;0;0;0.714285714;0.428571429;0
3655;;;;;;;0;0;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
3656;;;;;;;0;0;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
